geo,quarter,saving,spread,sav_intent,unemp_exp,headline_infl,energy_infl
HU,2009Q2,11.151912931500021,6.9399999999999995,-73.39999999999999,77.5,3.5666666666666664,0.5333333333333333
HU,2009Q3,13.234375668392008,5.07,-71.56666666666666,68.3,4.866666666666667,2.3666666666666667
HU,2009Q4,11.155693301842893,4.313333333333334,-68.60000000000001,59.699999999999996,4.933333333333334,5.0
HU,2010Q1,11.143602240177847,4.313333333333333,-67.39999999999999,46.333333333333336,5.866666666666667,12.066666666666668
HU,2010Q2,11.92141164253352,4.303333333333335,-64.60000000000001,26.833333333333332,5.2,14.633333333333335
HU,2010Q3,11.53004360489587,4.743333333333334,-63.0,22.266666666666666,3.6333333333333333,9.5
HU,2010Q4,11.94352870121046,4.793333333333334,-61.166666666666664,20.633333333333333,4.3,11.299999999999999
HU,2011Q1,13.214771107501575,4.316666666666666,-67.33333333333333,30.166666666666668,4.266666666666667,11.233333333333334
HU,2011Q2,13.326386571040143,4.029999999999999,-68.46666666666665,37.5,3.9333333333333336,7.6000000000000005
HU,2011Q3,13.262348891201665,5.2333333333333325,-67.96666666666667,37.266666666666666,3.4333333333333336,7.8999999999999995
HU,2011Q4,12.754800171825483,6.5266666666666655,-72.03333333333333,42.36666666666667,4.066666666666666,10.566666666666666
HU,2012Q1,11.700431942253532,7.113333333333334,-72.33333333333333,46.03333333333333,5.633333333333333,11.066666666666668
HU,2012Q2,11.52428246780574,7.046666666666667,-73.76666666666667,43.0,5.533333333333334,10.333333333333334
HU,2012Q3,11.109131780972982,6.043333333333333,-71.60000000000001,38.300000000000004,6.033333333333334,8.733333333333333
HU,2012Q4,11.17125902907486,5.38,-72.10000000000001,42.199999999999996,5.466666666666666,4.466666666666666
HU,2013Q1,11.59151824135472,4.833333333333333,-70.13333333333333,34.0,2.6666666666666665,-3.9
HU,2013Q2,12.092699358683682,4.243333333333333,-67.5,32.03333333333333,1.8666666666666665,-6.3999999999999995
HU,2013Q3,12.700514128377774,4.3566666666666665,-65.13333333333334,26.2,1.6666666666666667,-4.933333333333334
HU,2013Q4,12.77594768671026,3.9799999999999995,-62.166666666666664,15.633333333333333,0.7000000000000001,-9.033333333333333
HU,2014Q1,12.367537681827157,4.21,-58.26666666666667,12.0,0.43333333333333335,-6.8999999999999995
HU,2014Q2,11.990269245041851,3.673333333333334,-55.13333333333333,12.966666666666667,-0.10000000000000002,-6.3999999999999995
HU,2014Q3,12.409674332662421,3.5566666666666666,-54.199999999999996,15.333333333333334,0.10000000000000002,-6.8
HU,2014Q4,13.058402352806246,3.1433333333333335,-54.26666666666667,14.033333333333333,-0.3333333333333333,-6.233333333333333
HU,2015Q1,13.273734330968807,2.873333333333333,-53.666666666666664,17.8,-0.9333333333333332,-9.966666666666667
HU,2015Q2,14.163032166321091,3.0866666666666664,-54.0,19.666666666666668,0.4333333333333333,-5.8
HU,2015Q3,14.002441233216521,2.953333333333333,-54.0,20.099999999999998,0.16666666666666666,-7.233333333333333
HU,2015Q4,12.82772571392449,2.833333333333333,-48.53333333333333,10.700000000000001,0.6,-6.566666666666666
HU,2016Q1,12.614885564966661,3.0266666666666664,-45.833333333333336,14.0,0.3666666666666667,-5.666666666666667
HU,2016Q2,11.812848043104328,3.1466666666666665,-47.43333333333334,13.0,0.033333333333333326,-5.766666666666667
HU,2016Q3,11.944643946590057,2.986666666666667,-46.0,10.133333333333333,0.09999999999999998,-4.933333333333334
HU,2016Q4,12.530858622350674,3.0533333333333332,-45.53333333333333,7.8999999999999995,1.3333333333333333,1.7333333333333334
HU,2017Q1,12.753478321585806,3.18,-42.76666666666667,1.5999999999999999,2.6666666666666665,9.266666666666666
HU,2017Q2,13.153703875625764,2.8533333333333335,-46.46666666666667,7.966666666666668,2.1333333333333333,3.1
HU,2017Q3,13.125039168308835,2.5833333333333335,-44.63333333333333,5.966666666666666,2.466666666666667,2.566666666666667
HU,2017Q4,12.926442872360767,1.963333333333333,-42.73333333333333,0.19999999999999987,2.3333333333333335,2.1
HU,2018Q1,13.72073072600435,1.8533333333333335,-37.13333333333333,-0.36666666666666653,2.0,-0.2333333333333333
HU,2018Q2,14.696973619488958,2.5,-34.300000000000004,0.5666666666666668,2.8333333333333335,5.333333333333333
HU,2018Q3,14.948912021190155,3.1433333333333335,-38.36666666666667,3.1666666666666665,3.5,9.266666666666667
HU,2018Q4,15.316036190428186,3.156666666666667,-35.53333333333333,-1.3666666666666665,3.3000000000000003,4.8999999999999995
HU,2019Q1,14.93495995622544,2.7866666666666666,-37.23333333333333,-2.9,3.266666666666667,0.39999999999999997
HU,2019Q2,15.52688510880697,3.1833333333333336,-32.36666666666667,-1.3333333333333333,3.766666666666667,2.5
